int,int,string,int,float,int,int,float,float,float,int,int,int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float
4833,12297,"CREATURE\SNAKE\SNAKE.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,168,0.611112,2.031280,0.000000,-0.781135,-0.435882,-0.018647,0.994966,0.352847,0.384444,0.750000,0.750000,0.000000,0.000000,0.000000
4834,12288,"WORLD\EXPANSION04\DOODADS\MOGU\MOGU_RUNES_GREEN.M2",0,1.000000,4,4,18.000000,12.000000,1.000000,0,0,0,2881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4835,4112,"CREATURE\MONK_XUEN_LOW\MONK_XUEN_LOW.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,4093,0.611112,2.031280,1.241370,-2.561515,-0.708045,-0.019080,1.085636,0.605536,1.629423,1.000000,1.000000,0.000000,0.000000,0.000000
4836,12299,"CREATURE\SHABOSS_FEAR\SHABOSS_FEAR.M2",4,1.000000,3,4,18.000000,12.000000,1.000000,0,0,12,4138,0.611112,2.031280,0.000000,-8.328547,-8.343254,-1.249742,11.202125,8.960831,24.872913,0.570000,1.000000,0.000000,0.000000,0.000000
4837,0,"WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\BANNERS\TOURNAMENT_BANNER_HORDE02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.090700,5.136660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4838,12291,"WORLD\EXPANSION04\DOODADS\TOWNLONG\MZ_HEARTFLOWER02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4839,12291,"WORLD\EXPANSION04\DOODADS\TURTLEZONE\IVY\TU_IVYFLOWERS01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4840,12288,"WORLD\EXPANSION03\DOODADS\TWILIGHTHIGHLANDS\FLOWERS\TH_LOWLANDFLOWER01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4841,4096,"CREATURE\PANDARENSTAG\PANDARENSTAG.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,184,0.611112,2.031280,1.865720,-1.074963,-1.206959,-0.025336,2.846731,1.102283,3.714521,1.000000,1.000000,0.000000,0.000000,0.000000
4842,12299,"WORLD\EXPANSION03\DOODADS\GENERIC\CLICKABLE_BOX2.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2844,4.583340,9.140750,0.000000,-2.701754,-2.539958,-0.157279,2.752800,2.476773,8.677596,1.000000,1.000000,0.000000,0.000000,0.000000
4843,8195,"WORLD\EXPANSION02\DOODADS\GENERIC\HUMAN\HU_CANNON_01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3009,5.280090,2.077686,0.000000,-2.633947,-0.948919,-0.012816,2.633947,0.948919,2.111287,1.000000,1.000000,0.000000,0.000000,0.000000
4844,8195,"WORLD\GENERIC\ORC\PASSIVE DOODADS\CANNONS\ORC_CANNON_01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3009,3.962030,1.637370,0.000000,-1.993649,-1.418270,-0.226685,1.993649,1.418270,1.687202,1.000000,1.000000,0.000000,0.000000,0.000000
4845,67,"CREATURE\INVISIBLESTALKER\INVISIBLESTALKER.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3024,0.611200,2.031000,1.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4846,3,"CREATURE\INVISIBLESTALKER\INVISIBLESTALKER.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,1608,0.611200,2.031000,1.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4847,0,"CREATURE\FORESTSPRITE\FORESTSPRITE_LOW01.M2",0,1.000000,2,5,18.000000,12.000000,1.000000,0,0,0,4013,0.611112,2.031280,0.434526,-0.420226,-0.481477,-0.000551,0.327058,0.640767,1.547062,1.000000,1.000000,0.000000,0.000000,0.000000
4849,0,"CREATURE\MANTID\MANTID_LOW03_WINGEDNOSHADOW.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,4151,0.611112,2.031280,-0.012838,-1.953311,-0.652545,-0.000152,0.692149,1.048429,2.781901,1.000000,1.000000,0.000000,0.000000,0.000000
4850,0,"ITEM\OBJECTCOMPONENTS\WEAPON\HAND_1H_SHACLAW.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,-0.358221,-0.312875,-0.240464,-0.681598,0.329647,0.084279,0.526070,1.000000,1.000000,0.000000,0.000000,0.000000
4855,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\ND_ALLIANCEGUNSHIP_DOODAD.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4857,4096,"CREATURE\MUSHANBEAST\MUSHANBEASTMOUNT.M2",3,1.000000,1,6,54.000000,36.000000,1.000000,0,1,10,4099,0.611112,2.031280,3.710123,-7.333536,-2.335043,-0.037086,3.972466,2.063755,5.398731,1.000000,2.000000,0.000000,0.000000,0.000000
4858,12288,"CREATURE\PANDARENSERPENT\PANDARENSERPENT_LOW.M2",2,1.000000,3,5,18.000000,12.000000,2.000000,0,0,0,4100,0.611112,2.031280,0.571540,-9.073628,-6.389346,0.047622,4.698733,5.085795,5.683213,0.400000,4.000000,0.000000,0.000000,0.000000
4859,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_FARM_SNAKEROOT02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.560376,1.619939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4860,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_FARM_RAPTORLEAF02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4861,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_FARM_MAGEBULB02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4862,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_FARM_WINDSHEARCACTUS02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4863,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_FARM_BELLSOFHARMONY02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4864,0,"CREATURE\MANTID_BOMB_AMBER\MANTID_BOMB_AMBER_JOURNAL.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-0.577349,-0.712273,-0.035528,0.792241,0.720269,1.209305,1.000000,1.000000,0.000000,0.000000,0.000000
4865,12288,"SPELLS\PRIEST_VOIDTENDRIL_BASE_STATE_V2.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2926,0.611112,2.031280,0.000000,-4.575736,-4.575663,-0.822550,4.575736,4.575663,1.246056,1.000000,1.000000,0.000000,0.000000,0.000000
4866,0,"CREATURE\APPRENTICE_SOUSCHEF\PA_APPRENTICE_SOUSCHEF.M2",0,1.000000,1,1,7.000000,6.000000,1.000000,0,0,0,4012,0.611112,2.031280,0.000000,-0.301120,-0.460409,-0.000092,0.561889,0.460136,1.577584,1.000000,1.000000,0.000000,0.000000,0.000000
4867,0,"CREATURE\PANDARENMALEKID\PANDARENMALEKID.M2",0,1.000000,1,1,7.000000,6.000000,1.000000,0,0,0,4012,0.611112,2.031280,0.000000,-0.293184,-0.460409,-0.000092,0.234015,0.460136,1.535350,1.000000,1.000000,0.000000,0.000000,0.000000
4868,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\LANTERN\PA_LANTERN_FLOATING_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.654330,0.872647,0.000000,-1.851178,-1.827759,-1.330363,1.830778,1.849256,2.328534,1.000000,1.000000,0.000000,0.000000,0.000000
4869,0,"WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\GRAVES\TIRISFALLGRAVEDIRTMOUND01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,4.269000,1.388500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4870,4096,"CREATURE\DRUIDTRAVELHORDE\DRUIDTRAVELHORDE.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,184,0.611112,2.031280,1.988437,-1.334559,-1.236567,-0.026485,2.552204,1.204619,3.858606,1.000000,1.000000,0.000000,0.000000,0.000000
4871,4096,"CREATURE\DRUIDTRAVELALLIANCE\DRUIDTRAVELALLIANCE.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,184,0.611112,2.031280,1.988437,-1.284157,-1.164730,-0.008078,2.284149,1.147742,3.863387,1.000000,1.000000,0.000000,0.000000,0.000000
4872,115,"WORLD\EXPANSION04\DOODADS\PANDAREN\BARREL_WRECKED\PA_BARREL_WRECKED_01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.698219,1.281980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4873,115,"WORLD\EXPANSION04\DOODADS\PANDAREN\BARREL_WRECKED\PA_BARREL_WRECKED_02.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,2.259729,1.027810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4874,115,"WORLD\EXPANSION04\DOODADS\PANDAREN\CRATE\PA_CRATE_WRECKED_06.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,2.784260,1.017345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4877,0,"CREATURE\MANTID\MANTID_LOW03_WINGEDNOSHADOW.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,4151,0.611112,2.031280,-0.012838,-1.953311,-0.652545,-0.000152,0.692149,1.048429,2.781901,1.000000,1.000000,3.000000,0.000000,0.000000
4878,12288,"WORLD\EXPANSION04\DOODADS\PANDAREN\SHRINE_PROPS\PA_RICEBOWL_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2905,0.492978,0.198055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4879,3,"CREATURE\CREATURE_GRIPPINGHATRED\CREATURE_GRIPPINGHATRED.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,1608,0.000000,0.000000,0.000000,-4.084607,-4.084605,0.055556,4.084607,4.084605,2.994873,1.000000,1.000000,0.000000,0.000000,0.000000
4880,12291,"CREATURE\RAVEN\RAVEN.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3145,0.611200,2.031000,0.000000,-0.828401,-1.123795,0.751721,0.508261,1.140439,2.079273,1.000000,1.000000,0.000000,0.000000,0.000000
4881,0,"WORLD\EXPANSION04\DOODADS\PANDAREN\SCARECROW\PA_SCARECROW_01NOCOLLISION.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,-1.424460,-0.579070,-0.436272,1.537962,0.352882,3.033338,1.000000,1.000000,0.000000,0.000000,0.000000
4883,35,"CREATURE\INVISIBLESTALKER\INVISIBLESTALKER.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,1608,0.611200,2.031000,1.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4885,1,"CREATURE\BANELINGPET\BANELING.M2",0,1.000000,3,4,0.000000,0.000000,1.000000,0,0,0,4278,0.611112,2.031280,0.000000,-2.418877,-1.389144,-0.031011,1.891178,1.337122,2.474938,1.000000,1.000000,0.000000,0.000000,0.000000
4886,2052,"CHARACTER\NIGHTELF\MALE\NIGHTELFMALE.M2",1,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,55,0.777778,2.438080,1.300954,-0.713768,-0.617813,-0.011990,0.303064,0.637029,2.594933,1.000000,1.000000,0.000000,0.000000,0.000000
4887,4097,"CREATURE\MOTH\MOTH.M2",1,1.000000,2,4,0.000000,0.000000,0.000000,0,0,0,2231,0.611112,2.031280,0.000000,-1.899628,-3.975411,-0.455909,1.688187,4.137788,5.508935,1.000000,3.000000,0.000000,0.000000,0.000000
4889,4115,"CREATURE\WISP\WISP.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4276,0.611112,2.031280,0.000000,-0.776961,-1.169492,0.625522,1.444745,1.186808,2.982899,1.000000,1.000000,0.000000,0.000000,0.000000
4890,0,"CREATURE\QUILIN\QUILINMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,1.573144,-1.966990,-0.684804,-0.185959,0.926151,0.734819,2.073312,1.000000,1.000000,0.000000,0.000000,0.000000
4891,12288,"CREATURE\CREATURE_ICECROWN_BONEPILE\CREATURE_ICECROWN_BONEPILE_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2595,0.611112,2.031280,0.000000,-3.123969,-3.818753,-0.004805,3.176866,3.660048,1.150459,1.000000,1.000000,0.000000,0.000000,0.000000
4892,2,"CREATURE\SPELLS\MONK_CHIJI_LOW.M2",1,1.000000,1,5,18.000000,12.000000,1.000000,0,0,0,4079,0.611112,2.031280,2.301097,-1.892191,-0.711826,-0.000657,1.853614,0.824214,3.162659,1.000000,1.000000,0.000000,0.000000,0.000000
4893,4097,"CREATURE\EAGLE\EAGLE.M2",1,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,2494,0.611112,2.031280,0.000000,-1.497862,-3.440232,0.465552,2.249245,3.476892,4.483316,1.000000,1.000000,0.000000,0.000000,0.000000
4894,4096,"CREATURE\CLEFTHOOVE\CLEFTHOOVE.M2",2,1.000000,1,6,36.000000,28.000000,1.000000,0,0,0,2338,0.611200,2.031000,4.833850,-7.115501,-2.366963,-0.144483,3.465865,2.238163,4.893066,1.000000,1.000000,0.000000,0.000000,0.000000
4897,12299,"CREATURE\FIREELEMENTAL\FIREELEMENTAL.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4280,0.611112,2.031280,0.000000,-0.943434,-1.544231,0.085343,1.086055,1.475246,2.957127,1.000000,1.000000,0.000000,0.000000,0.000000
4901,0,"CREATURE\HOZU\HOZUMONKEY.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4078,0.611112,2.031280,0.000000,-1.131208,-0.851845,-0.015267,0.824256,0.928573,1.312139,1.000000,1.000000,0.000000,0.000000,0.000000
4902,3,"CREATURE\AIRELEMENTAL\AIRELEMENTAL.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4283,0.611112,2.031280,0.000000,-1.393875,-1.649658,0.404554,1.046039,1.511282,2.741903,1.000000,1.000000,0.000000,0.000000,0.000000
4903,3,"CREATURE\ELEMENTALEARTH\ELEMENTALEARTH.M2",1,1.000000,1,3,18.000000,12.000000,1.000000,0,0,0,4284,0.611112,2.031280,0.000000,-1.859194,-2.296979,-0.131291,1.863204,2.178640,3.328697,0.300000,1.000000,0.000000,0.000000,0.000000
4904,12289,"CREATURE\BROOM\BE_BROOM01.M2",0,1.000000,3,4,0.000000,0.000000,0.000000,0,0,0,4286,0.611112,2.031280,0.000000,-0.722456,-0.164674,-0.000833,0.663803,0.164667,2.010220,1.000000,1.000000,0.000000,0.000000,0.000000
4911,0,"CREATURE\MANTIDCOMMANDER\MANTIDCOMMANDER.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,4162,0.611112,2.031280,-0.012838,-0.896695,-0.984700,-0.055741,0.976928,1.106782,3.071272,1.000000,1.000000,0.000000,0.000000,0.000000
4912,12299,"CREATURE\SHABOSS_DOUBT\SHABOSS_DOUBT.M2",4,1.000000,3,4,18.000000,12.000000,1.000000,0,0,12,4138,0.611112,2.031280,0.000000,-8.090943,-12.501682,-1.219645,10.042062,13.546292,26.274288,0.570000,1.000000,0.000000,0.000000,0.000000
4913,12299,"CREATURE\SHABOSS_FEAR\SHABOSS_FEAR.M2",4,1.000000,3,4,18.000000,12.000000,1.000000,0,0,12,4138,0.611112,2.031280,0.000000,-8.328547,-8.343254,-1.249742,11.202125,8.960831,24.872913,0.570000,1.000000,0.000000,0.000000,0.000000
4918,2,"CREATURE\INFERNAL\INFERNAL.M2",1,1.000000,1,5,18.000000,12.000000,1.000000,0,0,10,4292,0.611112,2.031280,0.000000,-1.439007,-2.751234,0.030889,1.059780,2.727136,4.129121,1.000000,1.000000,0.000000,0.000000,0.000000
4919,12299,"WORLD\EXPANSION03\DOODADS\GENERIC\CLICKABLE_BOX2.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2844,4.583340,9.140750,0.000000,-2.701754,-2.539958,-0.157279,2.752800,2.476773,8.677596,1.000000,1.000000,0.000000,0.000000,0.000000
4920,3,"CREATURE\SHAHAUNT\SHAHAUNT02.M2",1,1.000000,4,0,18.000000,12.000000,1.000000,0,0,0,4109,0.611112,2.031280,0.000000,-1.507457,-1.866630,-0.072618,1.418079,1.544811,2.519506,1.000000,1.000000,0.000000,0.000000,0.000000
4921,3,"CREATURE\SHAHAUNT\SHAHAUNT03.M2",1,1.000000,4,0,18.000000,12.000000,1.000000,0,0,0,4109,0.611112,2.031280,0.000000,-1.507457,-1.866630,-0.072618,1.418079,1.544811,2.401603,1.000000,1.000000,0.000000,0.000000,0.000000
4922,0,"CREATURE\MANTID\MANTID.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,4151,0.611112,2.031280,-0.012838,-1.096187,-0.973142,-0.000996,0.857804,1.046590,3.089322,1.000000,1.000000,0.000000,0.000000,0.000000
4926,2048,"CREATURE\ORC1BATCH\ORCMALE_1BATCH_1.M2",1,1.000000,1,1,14.000000,14.000000,1.000000,0,0,0,51,0.611112,2.031280,1.117050,-0.356267,-0.764478,-0.000023,0.618215,0.725800,2.105567,1.000000,1.000000,0.000000,0.000000,0.000000
4927,2048,"CREATURE\ORC1BATCH\ORCMALE_1BATCH_2.M2",1,1.000000,1,1,14.000000,14.000000,1.000000,0,0,0,51,0.611112,2.031280,1.117050,-0.356267,-0.764478,-0.000023,0.618215,0.725800,2.105567,1.000000,1.000000,0.000000,0.000000,0.000000
4928,2048,"CREATURE\ORC1BATCH\ORCFEMALE_1BATCH_1.M2",1,1.000000,1,1,14.000000,14.000000,1.000000,0,0,0,52,0.611112,2.031280,1.111890,-0.367690,-0.447692,-0.000267,0.240624,0.457846,1.970297,1.000000,1.000000,0.000000,0.000000,0.000000
4929,2048,"CREATURE\ORC1BATCH\ORCFEMALE_1BATCH_2.M2",1,1.000000,1,1,14.000000,14.000000,1.000000,0,0,0,52,0.611112,2.031280,1.111890,-0.367690,-0.447692,-0.000267,0.240624,0.457846,1.970297,1.000000,1.000000,0.000000,0.000000,0.000000
4930,8192,"CREATURE\VERMING\VERMING_MELEE.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,4083,0.611112,2.031280,0.000000,-2.004332,-1.814779,-0.056248,1.763077,1.240432,2.892148,1.000000,1.000000,0.000000,0.000000,0.000000
4931,8192,"CREATURE\VERMING\VERMING_TINKERER.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,4083,0.611112,2.031280,0.000000,-2.004332,-1.814779,-0.033268,1.763079,1.240432,2.856461,1.000000,1.000000,0.000000,0.000000,0.000000
4934,12288,"CREATURE\CELESTIALSERPENT\CELESTIALSERPENTMOUNT.M2",2,1.000000,3,5,18.000000,12.000000,2.000000,0,0,0,4101,0.611112,2.031280,2.780033,-9.124840,-6.441413,-1.448440,6.869481,6.822501,10.895606,0.400000,4.000000,0.000000,0.000000,0.000000
4935,0,"CREATURE\PANDARENSERPENTGOD\PANDARENSERPENTGODMOUNT.M2",2,1.000000,3,5,18.000000,12.000000,2.000000,0,0,0,4101,0.611112,2.031280,2.766528,-9.112501,-6.963483,-0.254514,4.707770,5.281621,6.082856,0.400000,4.000000,0.000000,0.000000,0.000000
4936,0,"CREATURE\SHERPA\SHERPA.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4092,0.611112,2.031280,0.000000,-1.155801,-0.869401,-0.011561,0.483611,0.937745,2.680011,1.000000,1.000000,0.000000,0.000000,0.000000
4937,0,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_CRYOCHAMBER.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,3.048510,3.057353,0.000000,-1.489279,-1.419095,-0.017864,1.507701,1.397357,2.984621,1.000000,1.000000,0.000000,0.000000,0.000000
4938,0,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_CELLTOWER_GEMMED_01.M2",0,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-1.296336,-1.297077,-0.416995,1.296315,1.295575,7.387702,1.000000,1.000000,0.000000,0.000000,0.000000
4939,2048,"CREATURE\LIQUIDMAGMAGIANT\LIQUIDMAGMAGIANT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3893,0.611112,2.031280,9.313590,-3.247386,-5.510154,-0.261176,3.269694,6.629747,13.869516,1.000000,1.000000,0.000000,0.000000,0.000000
4940,0,"CREATURE\MANTID\MANTID.M2",1,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,4151,0.611112,2.031280,-0.012838,-1.096187,-0.973142,-0.000996,0.857804,1.046590,3.089322,1.000000,1.000000,0.000000,0.000000,0.000000
4943,8192,"WORLD\EXPANSION02\DOODADS\ICECROWN\ALLIANCE_GUNSHIP\AGS_BRASSCANNON.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2871,0.611112,2.031280,0.000000,-6.547490,-1.906001,0.001215,2.404104,1.896940,4.462828,1.000000,1.000000,0.000000,0.000000,0.000000
4944,0,"WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ARGENTCRUSADE_BRICK_01.M2",0,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,0,3.128000,2.390200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4945,0,"WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ARGENTCRUSADE_BRICK_02.M2",0,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,0,3.041000,1.733100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4946,4096,"CREATURE\THRESHERSHARK\THRESHERSHARK.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,183,0.611200,2.031000,1.447050,-4.192412,-4.299594,0.146475,3.932012,4.635801,3.571770,1.000000,1.000000,0.000000,0.000000,0.000000
4947,12291,"CREATURE\SPELLS\EYEOFKILROG_BLUE.M2",0,1.000000,2,4,18.000000,12.000000,1.000000,0,0,0,194,0.611112,2.031280,0.000000,-0.247249,-0.284625,0.660533,0.294777,0.305126,1.264008,1.000000,1.000000,0.000000,0.000000,0.000000
4948,0,"WORLD\GOOBER\G_MORTAR.M2",0,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,0,1.233673,1.034420,0.000000,-0.619505,-0.411315,0.002044,0.650831,0.409489,1.004436,1.000000,1.000000,0.000000,0.000000,0.000000
4949,4096,"CREATURE\THRESHERSHARK\THRESHERSHARK.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,183,0.611200,2.031000,1.447050,-4.192412,-4.299594,0.146475,3.932012,4.635801,3.571770,1.000000,1.000000,0.000000,0.000000,0.000000
4950,12288,"CREATURE\ROWBOAT_VEHICLE\ROWBOAT01_VEHICLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3056,2.500000,3.056000,0.000000,-3.924706,-2.094288,-0.197767,4.415386,2.195734,1.457721,1.000000,1.000000,10.000000,0.000000,0.000000
4952,12288,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\WOODPILES\DARKIRONWOODPILE01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2850,4.988010,1.268836,0.000000,-2.998513,-2.121013,-0.018663,1.763404,2.386348,1.188453,1.000000,1.000000,0.000000,0.000000,0.000000
4953,0,"SPELLS\JETPACK.M2",0,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4954,12288,"WORLD\EXPANSION04\DOODADS\MOGU\MOGU_RUNES_BLUE.M2",0,1.000000,4,4,18.000000,12.000000,1.000000,0,0,0,2881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4955,12339,"CREATURE\GOBLIN_RIVERBOAT_CREATURE\GOBLIN_RIVERBOAT_CREATURE_CANNON_FRONT.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,2819,0.611112,2.031280,0.000000,-1.272980,-1.124501,-0.119334,3.900609,1.254535,4.607639,1.000000,1.000000,0.000000,0.000000,0.000000
4956,12288,"WORLD\GENERIC\PASSIVEDOODADS\LIGHTS\GENERALTORCH01_EXTINGUISHED.M2",0,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,3023,0.175250,2.215390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
4957,12288,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOAT\PA_BOAT_01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2637,8.007220,1.837272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
