int,int,int,int,float,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,float,float,int
4296,571,3711,1980,2.004166,0,0,0,427,0,77,"The Lifeblood Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4297,571,3711,1982,2.004166,0,0,0,0,0,77,"Mosswalker Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4298,609,0,1984,0.000000,0,0,37,205,0,0,"Plaguelands: The Scarlet Enclave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4299,571,66,1986,2.004167,0,0,0,0,0,75,"Kolramas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4300,571,3711,1988,2.004166,0,0,0,428,0,78,"Waygate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4302,571,3711,1992,2.005142,0,0,0,427,0,77,"The Skyreach Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4303,571,3711,1994,2.004166,0,0,0,0,0,77,"Hardknuckle Clearing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4304,571,3711,1996,2.004166,0,0,0,0,0,77,"Sapphire Hive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4306,571,3711,2000,2.004166,0,0,0,0,0,77,"Mistwhisper Refuge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4307,571,3711,2002,2.005142,0,0,0,427,0,77,"The Glimmering Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4308,571,3711,2004,2.004166,0,0,0,0,0,77,"Spearborn Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4309,571,66,2006,2.004167,0,0,0,0,0,74,"Drak'Tharon Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4310,571,66,2008,2.004167,0,0,0,0,0,74,"Zeramas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4311,571,66,2010,2.004167,0,0,0,0,0,74,"Reliquary of Agony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4312,571,66,2012,2.504167,0,0,0,452,0,74,"Ebon Watch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4313,571,66,2014,2.004167,0,0,0,464,0,74,"Thrym's End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4314,571,66,2016,2.005143,0,0,0,0,0,75,"Voltarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4315,571,66,2018,2.004167,0,0,0,0,0,75,"Reliquary of Pain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4316,571,66,2020,2.004167,0,0,0,0,0,75,"Rageclaw Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4317,571,66,2022,2.504167,0,0,0,0,0,75,"Light's Breach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4318,571,66,2024,2.004167,0,0,0,0,0,75,"Pools of Zha'Jin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4319,571,66,2026,2.004167,0,0,0,0,0,75,"Zim'Abwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4320,571,66,2028,2.004167,0,0,0,0,0,75,"Amphitheater of Anguish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4321,571,66,2030,2.004167,0,0,0,499,0,76,"Altar of Rhunok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4322,571,66,2032,2.004167,0,0,0,500,0,76,"Altar of Har'koa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4323,571,66,2034,2.504167,0,0,0,0,0,76,"Zim'Torga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4324,571,66,2036,2.004167,0,0,0,0,0,76,"Pools of Jin'Alai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4325,571,66,2038,2.004167,0,0,0,498,0,76,"Altar of Quetz'lun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4326,571,66,2040,2.004167,0,0,0,0,0,76,"Heb'Drakkar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4327,571,66,2042,2.004167,0,0,0,0,0,76,"Drak'Mabwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4328,571,66,2044,2.004167,0,0,0,0,0,76,"Zim'Rhuk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4329,571,66,2046,2.004167,0,0,0,497,0,77,"Altar of Mam'toth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4342,609,4298,2048,6.251970,0,0,0,451,0,55,"Acherus: The Ebon Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4343,609,4298,2050,2.000015,0,0,0,453,0,55,"New Avalon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4344,609,4298,2052,2.000015,0,0,0,453,0,55,"New Avalon Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4345,609,4298,2054,2.000015,0,0,0,453,0,55,"New Avalon Orchard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4346,609,4298,2056,2.000015,0,0,0,453,0,55,"New Avalon Town Hall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4347,609,4298,2058,2.000015,0,0,0,450,0,55,"Havenshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4348,609,4298,2060,2.000015,0,0,0,450,0,55,"Havenshire Farms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4349,609,4298,2062,2.000015,0,0,0,450,0,55,"Havenshire Lumber Mill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4350,609,4298,2064,2.000015,0,0,0,450,0,55,"Havenshire Stables",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4351,609,4298,2066,2.000015,0,0,0,453,0,55,"Scarlet Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4352,609,4298,2068,2.000015,0,0,0,453,0,55,"Chapel of the Crimson Flame",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4353,609,4298,2070,2.000015,0,0,0,454,0,55,"Light's Point Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4354,609,4298,2072,2.000015,0,0,0,454,0,55,"Light's Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4355,609,4298,2074,2.000015,0,0,0,450,0,55,"Crypt of Remembrance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4356,609,4298,2076,2.000015,0,0,0,452,0,55,"Death's Breach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4357,609,4298,2078,2.000015,0,0,0,205,0,58,"The Noxious Glade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4358,609,4298,2080,2.000015,0,0,0,455,0,55,"Tyr's Hand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4359,609,4298,2082,2.000015,0,0,0,453,0,55,"King's Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4360,609,4298,2084,2.000015,0,0,0,453,0,55,"Scarlet Overlook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4361,609,4298,2086,2.000015,0,0,0,455,0,58,"Light's Hope Chapel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4362,609,4298,2088,2.000015,0,0,0,0,0,55,"Sinner's Folly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4363,609,4298,2090,2.000015,0,0,0,205,0,55,"Pestilent Scar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4364,609,4298,2092,2.000015,0,0,0,205,0,55,"Browman Mill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4365,609,4298,2094,2.000015,0,0,0,450,0,55,"Havenshire Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4366,571,394,2096,2.004166,0,0,0,0,0,74,"Ursoc's Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4367,571,3711,2098,2.004166,0,0,0,0,0,77,"The Blight Line",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4368,571,3711,2100,2.004166,0,0,0,0,0,77,"The Bonefields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4369,571,3711,2102,2.004166,0,0,0,0,0,77,"Dorian's Outpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4371,571,66,2105,2.004167,0,0,0,497,0,77,"Mam'toth Crater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4372,571,66,2107,2.004167,0,0,0,0,0,77,"Zol'Maz Stronghold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4373,571,66,2109,2.004167,0,0,0,0,0,77,"Zol'Heb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4374,571,66,2111,2.004167,0,0,0,0,0,75,"Rageclaw Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4375,571,66,2113,2.004167,0,0,0,0,0,77,"Gundrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4376,571,3711,2115,2.004166,0,0,0,426,0,77,"The Savage Thicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4377,609,4298,2117,2.000015,0,0,0,453,0,55,"New Avalon Forge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4378,617,0,2119,0.000000,0,0,0,0,0,0,"Dalaran Arena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4379,571,495,2121,5.008347,0,0,0,458,0,70,"Valgarde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4380,571,495,2123,4.008347,0,0,0,0,0,70,"Westguard Inn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4381,1,490,2125,2.000015,0,0,0,0,0,0,"Waygate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4382,1,490,2127,2.000015,0,0,0,0,0,0,"The Shaper's Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4383,571,3711,2129,2.004166,0,0,0,0,0,77,"Lakeside Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4384,607,0,2131,0.000000,0,0,463,243,0,0,"Strand of the Ancients",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4385,571,3711,2133,2.004166,0,0,0,428,0,77,"Bittertide Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4386,571,3711,2135,2.004166,0,0,0,0,0,77,"Rainspeaker Rapids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4387,571,3711,2137,2.004166,0,0,0,0,0,77,"Frenzyheart River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4388,571,3711,2139,2.004166,0,0,0,0,0,77,"Wintergrasp River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4389,571,3711,2141,2.005142,0,0,0,427,0,77,"The Suntouched Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4390,571,66,2143,2.004167,0,0,0,0,0,75,"Frigid Breach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4391,571,3711,2145,2.004166,0,0,0,0,0,77,"Swindlegrin's Dig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4392,571,3711,2147,2.004166,0,0,0,0,0,80,"The Stormwright's Shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4393,571,3711,2149,2.004166,0,0,0,0,0,77,"Death's Hand Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4394,609,4298,2151,2.000015,0,0,0,453,0,55,"Scarlet Tavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4395,571,0,2153,0.000000,0,0,468,431,546,75,"Dalaran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,6,0,0,0,0,-500.000000,0.000000,0
4396,571,65,2155,2.004167,0,0,0,0,0,73,"Nozzlerust Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4399,571,3537,2161,2.004166,0,0,0,0,0,70,"Farshire Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4400,571,3711,2163,2.005142,0,0,0,427,0,77,"The Mosslight Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4401,571,3537,2165,2.005142,0,0,0,0,0,71,"Saragosa's Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4402,571,495,2167,2.004166,0,0,0,0,0,70,"Vengeance Lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4403,571,495,2169,2.004166,0,0,0,0,0,70,"Balejar Watch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4404,571,495,2171,3.004174,0,0,0,0,0,70,"New Agamand Inn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4405,601,4277,2173,2.000000,0,0,0,0,0,73,"Passage of Lost Fiends",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4406,618,0,2175,0.000000,0,0,25,243,0,0,"The Ring of Valor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4407,30,2597,2177,2.003906,0,0,0,0,0,0,"Hall of the Frostwolf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4408,30,2597,2179,2.003906,0,0,0,0,0,0,"Hall of the Stormpike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4411,0,1519,2185,2.000074,0,0,446,0,0,0,"Stormwind Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4412,571,3711,2187,2.005142,0,0,0,425,0,77,"The Makers' Overlook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4413,571,3711,2189,2.005142,0,0,0,425,0,77,"The Makers' Perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4414,571,65,2191,2.004167,0,0,0,0,0,74,"Scarlet Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4415,608,0,2193,0.000000,0,0,0,0,0,0,"The Violet Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4416,604,0,2195,0.000000,0,0,0,0,0,0,"Gundrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4417,571,210,2197,2.004167,0,0,0,447,0,80,"Onslaught Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4418,571,67,2199,2.504166,0,0,0,0,0,77,"K3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4419,571,67,2201,2.004166,0,0,0,0,0,77,"Snowblind Hills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4420,571,67,2203,2.004166,0,0,0,0,0,77,"Snowblind Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4421,571,67,2205,2.004166,0,0,0,0,0,77,"Garm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4422,571,67,2207,2.004166,0,0,0,458,0,77,"Brunnhildar Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4423,571,67,2209,2.004166,0,0,0,458,0,78,"Sifreldar Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4424,571,67,2211,2.004166,0,0,0,458,0,78,"Valkyrion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4425,571,67,2213,2.004166,0,0,0,0,0,78,"The Forlorn Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4426,571,67,2215,2.004166,0,0,0,0,0,77,"Bor's Breath River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4427,571,67,2217,2.004166,0,0,0,453,0,77,"Argent Vanguard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4428,571,67,2219,2.504166,0,0,0,0,0,78,"Frosthold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4429,571,67,2221,2.504166,0,0,0,0,0,78,"Grom'arsh Crash-Site",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4430,571,67,2223,2.004166,0,0,0,458,0,80,"Temple of Storms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4431,571,67,2225,513.066467,0,0,0,0,0,78,"Engine of the Makers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4432,571,67,2227,2.004166,0,0,0,0,0,78,"The Foot Steppes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4433,571,67,2229,2.004166,0,0,0,0,0,78,"Dragonspine Peaks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4434,571,67,2231,2.004166,0,0,0,0,0,79,"Nidavelir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4435,571,67,2233,2.004166,0,0,0,0,0,79,"Narvir's Cradle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4436,571,67,2235,2.004166,0,0,0,0,0,79,"Snowdrift Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4437,571,67,2237,2.004166,0,0,0,0,0,79,"Valley of Ancient Winters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4438,571,67,2239,2.004166,0,0,0,458,0,80,"Dun Niffelem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4439,571,67,2241,2.004166,0,0,0,0,0,80,"Frostfield Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4440,571,67,2243,2.004166,0,0,0,0,0,80,"Thunderfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4441,571,67,2245,2.504166,0,0,0,0,0,80,"Camp Tunka'lo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4442,571,67,2247,2.004166,0,0,0,0,0,80,"Brann's Base-Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4443,571,67,2249,2.004166,0,0,0,0,0,80,"Gate of Echoes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4444,571,67,2251,2.004166,0,0,0,419,0,80,"Plain of Echoes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4445,571,67,2253,2.004166,0,0,0,0,0,80,"Ulduar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4446,571,67,2255,2.004166,0,0,0,236,0,80,"Terrace of the Makers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4447,571,67,2257,2.004166,0,0,0,0,0,80,"Gate of Lightning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4448,571,67,2259,2.004166,0,0,0,0,0,80,"Path of the Titans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4449,571,67,2261,2.004166,0,0,0,0,0,80,"Uldis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4450,571,67,2263,2.004166,0,0,0,0,0,80,"Loken's Bargain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4451,571,67,2265,2.004166,0,0,0,0,0,77,"Bor's Fall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4452,571,67,2267,2.004166,0,0,0,0,0,77,"Bor's Breath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4453,571,67,2269,2.004166,0,0,0,0,0,77,"Rohemdal Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4454,571,67,2271,2.004166,0,0,0,0,0,78,"The Storm Foundry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4455,571,67,2273,2.004166,0,0,0,0,0,79,"Hibernal Cavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4456,571,394,2275,2.004166,0,0,0,0,0,74,"Voldrune Dwelling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4457,571,67,2277,2.004166,0,0,0,0,0,77,"Torseg's Rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4458,571,67,2279,2.004166,0,0,0,0,0,77,"Sparksocket Minefield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4459,571,67,2281,2.004166,0,0,0,0,0,77,"Ricket's Folly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4460,571,67,2283,2.004166,0,0,0,0,0,77,"Garm's Bane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4461,571,67,2285,2.004166,0,0,0,0,0,77,"Garm's Rise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
