int,string,int,int,int,int,int,int,int,int,int,int,float,float,float,float,float,float,int
12809,"WORLD\EXPANSION04\DOODADS\PANDAREN\GRAVESTONE\PA_GRAVESTONE_NOBASE_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.367840,-4.423610,-3.300040,2.201310,1.843310,5.237520,0
12810,"WORLD\EXPANSION04\DOODADS\PANDAREN\GRAVESTONE\PA_GRAVESTONE_NOBASE_02.MDX",0,0,0,0,0,0,0,0,0,0,-1.780254,-2.015410,-0.118697,1.737305,2.015410,3.610172,0
12811,"WORLD\EXPANSION04\DOODADS\PANDAREN\GRAVESTONE\PA_GRAVESTONE_NOBASE_03.MDX",0,0,0,0,0,0,0,0,0,0,-2.910200,-4.514760,-3.335910,2.506720,1.843310,5.408360,0
12812,"WORLD\EXPANSION04\DOODADS\PANDAREN\BAMBOO_WATERPIPE\PA_BAMBOO_WATERPIPE_UPGRADE.MDX",0,32032,32033,32034,0,0,0,0,0,0,-11.456078,-2.086643,-0.960391,0.637928,2.515305,3.124439,0
12813,"WORLD\EXPANSION04\DOODADS\PANDAREN\KEG\PA_KEG_DELUXE_05U.MDX",0,0,0,0,0,0,0,0,0,0,-0.827420,-0.818518,-0.003564,0.821616,1.616840,2.740990,0
12814,"WORLD\EXPANSION04\DOODADS\PANDAREN\PLAYERFARM\PA_PULSE_WAVE_EMITTER.MDX",0,0,0,0,0,0,0,0,0,0,-4.594101,-4.860924,-0.004005,4.594101,4.860924,0.388521,0
12815,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_TUNINGFORK_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.182417,-0.083099,-0.167047,0.420271,0.083099,0.167228,0
12816,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_SCROLL_WOODEN_HUGE_03.MDX",0,0,0,0,0,0,0,0,0,0,-0.539698,-0.593740,-0.028719,0.572576,0.508575,2.677040,0
12817,"WORLD\EXPANSION04\DOODADS\SAUROK\SAUROK_BANNER_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.104535,-0.629210,-0.000313,0.083446,0.620192,1.410430,0
12818,"WORLD\WMO\EXTERIOR_DESIGNERS\HOWLINGFJORD\ED_JUGGERNAUGHT.WMO",0,0,0,0,0,0,0,0,0,0,-53.270847,-73.128670,-46.595013,66.478004,75.998024,44.167202,0
12819,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\RAMROD\DEADMINEGIANTRAMROD.MDX",0,0,0,0,0,0,0,0,0,0,-1.197000,-1.115000,-0.041100,3.935000,1.147000,3.522000,0
12820,"CREATURE\GOBLIN_RIVERBOAT_CREATURE\GOBLIN_RIVERBOAT_CREATURE.MDX",0,0,0,0,0,0,0,0,0,0,-11.146700,-4.122930,-4.199430,8.700200,4.070770,13.408900,0
12821,"WORLD\EXPANSION04\DOODADS\PANDAREN\ARCHED_GATEWAY\PA_STONE_ARCHED_GATEWAY_DOOR_02.MDX",0,26881,0,26880,0,0,0,0,0,0,-0.273871,-3.006240,-0.639952,0.376308,2.977450,6.089755,0
12822,"WORLD\EXPANSION04\DOODADS\JINYU\JINYU_ANVIL_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12823,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\GOBLINPARTS\GOBLIN_COG_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.141500,-0.242800,-0.194800,0.449000,-0.028160,0.402000,0
12824,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\GOBLINPARTS\GOBLIN_NUT_01.MDX",0,0,0,0,0,0,0,0,0,0,0.134500,-0.350500,-0.022040,0.343500,-0.141500,0.210700,0
12825,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\SPOOL\GOBLIN_SPOOL_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.721100,-0.805000,-0.025760,1.068000,0.815500,1.058000,0
12826,"WORLD\KALIMDOR\TANARIS\PASSIVEDOODADS\GOBLIN\GO_LARGE_ROCKET_1.MDX",0,0,0,0,0,0,0,0,0,0,-0.442400,-0.370400,0.006691,0.393800,0.411700,1.755000,0
12827,"WORLD\EXPANSION03\DOODADS\GILNEAS\BUSHES\GILNEAS_GROUNDFOG_02.MDX",0,0,0,0,0,0,0,0,0,0,-63.214100,-66.092003,-12.090000,64.430603,58.022900,65.318802,0
12828,"SPELLS\ARCHIMONDE_FIRE.MDX",0,0,0,0,0,0,0,0,0,0,-3.953000,-5.290330,-3.634320,4.786050,7.649270,18.308100,0
12829,"WORLD\EXPANSION04\DOODADS\PANDAREN\GSE_DYNAMITECONSOLE.MDX",0,0,0,0,0,0,0,0,0,0,-0.709176,-2.341570,-0.065177,1.770240,1.647270,2.600840,0
12831,"CREATURE\HORDECARAVAN\HORDECARAVANVEHICLE.MDX",0,0,0,0,0,0,0,0,0,0,-18.514200,-12.166800,-0.177605,10.431400,19.785601,12.362100,0
12834,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12835,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12836,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12837,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12838,"WORLD\DUNGEON\GREATWALL\GREATWALL_DOOR_02.MDX",0,28947,0,28946,0,0,0,0,0,0,-0.546834,-3.618727,-0.206316,0.543403,3.626194,12.062331,0
12839,"WORLD\EXPANSION04\DOODADS\JADEFOREST\ORCREFUGE\ORCREFUGEBOARD.MDX",0,0,0,0,0,0,0,0,0,0,-0.760313,-1.817640,-0.057966,2.151290,2.707070,6.015010,0
12840,"WORLD\EXPANSION04\DOODADS\JADEFOREST\ORCREFUGE\ORCREFUGEBOARD2.MDX",0,0,0,0,0,0,0,0,0,0,-3.608930,-1.097460,-0.052734,3.165090,0.656541,0.858877,0
12841,"WORLD\EXPANSION04\DOODADS\PANDAREN\PA_YAKWASH_BRUSHES.MDX",0,0,0,0,0,0,0,0,0,0,-4.303128,-5.986038,0.000434,3.101624,5.745030,10.998922,0
12842,"WORLD\EXPANSION02\DOODADS\GENERIC\HUMAN\HU_JAIL_DOOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.337900,-1.256000,0.094920,2.754000,1.794000,3.451000,0
12843,"WORLD\WMO\TRANSPORTS\ALLIANCE_BATTLESHIP\TRANSPORT_ALLIANCE_BATTLESHIP.WMO",0,0,0,0,0,0,0,0,0,0,-59.711739,-20.894487,-16.884827,46.134193,20.645590,58.328960,0
12844,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12845,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12846,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12847,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12848,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12849,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12850,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12851,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12852,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12853,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12854,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12855,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12856,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12857,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12858,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12859,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12860,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12861,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12862,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12863,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12864,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12865,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12866,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12867,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12868,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12869,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12870,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12871,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12872,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12873,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12874,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12875,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12876,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12877,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12878,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12879,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12880,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12881,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12882,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12883,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12884,"ITEM\OBJECTCOMPONENTS\WEAPON\AXE_2H_WAR_B_02.MDX",0,0,0,0,0,0,0,0,0,0,-0.306800,-0.072020,-0.334300,1.092000,0.059010,0.364200,0
12905,"WORLD\EXPANSION04\DOODADS\MANTID\SHA_GROUNDPATCH_MED_TENDRILS.MDX",0,0,0,0,0,0,0,0,0,0,-1.250000,-1.250000,-0.260525,1.250000,1.250000,1.102901,0
12906,"WORLD\EXPANSION04\DOODADS\MANTID\SHA_GROUNDPATCH_SMALL_TENDRILS.MDX",0,0,0,0,0,0,0,0,0,0,-1.258819,-1.258819,-0.260525,1.258819,1.258819,1.102901,0
12907,"WORLD\EXPANSION04\DOODADS\MANTID\SHA_GROUNDPATCH_LARGE_TENDRILS.MDX",0,0,0,0,0,0,0,0,0,0,-1.250000,-1.250000,-0.432010,1.250000,1.250000,1.274386,0
12908,"WORLD\EXPANSION02\DOODADS\GENERIC\HUMAN\HU_CANNON_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.633947,-0.948919,-0.012816,2.633947,0.948919,2.111287,0
12909,"WORLD\EXPANSION04\DOODADS\YAKMEN\YAUNKA_BODYPILE.MDX",0,0,0,0,0,0,0,0,0,0,-2.131010,-2.341200,-0.293540,2.811330,2.775910,1.779810,0
12917,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12918,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12919,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12920,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12921,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12922,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12923,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12924,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12925,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12926,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12927,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12928,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12929,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12930,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12931,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12932,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12933,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12934,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12935,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12936,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12937,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12938,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12939,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12940,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12941,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12942,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12943,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12944,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12945,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12946,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12947,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12948,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12949,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12950,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12951,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12952,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12953,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12954,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12955,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12956,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12957,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12958,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12959,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12960,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12961,"WORLD\OUTLAND\PASSIVEDOODADS\BLADETHROWER\ORCBLADE.MDX",0,0,0,0,0,0,0,0,0,0,-1.016000,-6.082000,-5.971000,0.799400,6.001000,5.781000,0
12962,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12963,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12964,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12965,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12966,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12967,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12968,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
12969,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
